Giorno,GEN,FEB,MAR,APR,MAG,GIU,LUG,AGO,SET,NOV,DIC,anno,parametro,provincia,stazione
14,,6.0,,2.6,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
15,,,,,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
16,,,,,1.4,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
17,,,,,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
18,15.8,,,,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
19,,0.2,,,2.0,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
20,,,,4.8,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
21,,,,,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
22,,,,,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
23,,,,,0.8,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
24,,,,,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
25,1.0,,,,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
26,0.2,,0.2,,0.2,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
27,,,0.2,2.4,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
28,,0.2,,,2.0,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
29,,,,2.2,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
30,,4.6,0.6,2.0,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
31,,,,,,,,,,,,,,2020,PREC,Padova,Faedo (Cinto Euganeo)
1,0.2,,16.0,,0.4,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
2,0.2,,10.0,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
3,0.2,,2.4,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
4,0.2,,0.2,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
5,0.2,,9.4,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
6,0.2,,18.8,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
7,,,1.6,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
8,,,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
9,0.2,0.2,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
10,,1.2,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
11,0.2,,,,10.6,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
12,,0.4,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
13,0.2,0.8,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
14,,5.0,,3.6,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
15,,,,,0.2,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
16,,0.2,,,1.6,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
17,0.2,,0.2,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
18,18.0,,,,0.2,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
19,0.2,,,,2.0,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
20,,0.2,,3.2,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
21,,0.2,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
22,,,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
23,0.2,,,,1.6,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
24,,,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
25,0.6,,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
26,0.2,,0.2,,3.4,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
27,,,,4.2,0.2,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
28,,,,0.2,3.8,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
29,,,,1.0,0.2,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
30,0.2,4.6,5.2,2.0,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
31,,,,,,,,,,,,,,2020,PREC,Padova,Galzignano - Ca' Demia
1,0.2,,15.8,,4.6,,,,,,,,,2020,PREC,Padova,Grantorto
2,0.4,,43.4,,1.6,,,,,,,,,2020,PREC,Padova,Grantorto
3,0.2,,2.2,,0.2,,,,,,,,,2020,PREC,Padova,Grantorto
4,0.2,0.2,0.4,,,,,,,,,,,2020,PREC,Padova,Grantorto
5,0.2,,6.2,,,,,,,,,,,2020,PREC,Padova,Grantorto
6,0.2,,10.0,,,,,,,,,,,2020,PREC,Padova,Grantorto
7,0.2,,1.4,,,,,,,,,,,2020,PREC,Padova,Grantorto
8,0.2,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
9,,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
10,0.2,1.0,,,,,,,,,,,,2020,PREC,Padova,Grantorto
11,0.4,,,,32.2,,,,,,,,,2020,PREC,Padova,Grantorto
12,,0.4,,,0.2,,,,,,,,,2020,PREC,Padova,Grantorto
13,0.2,1.6,,,0.2,,,,,,,,,2020,PREC,Padova,Grantorto
14,0.2,4.0,,0.2,6.2,,,,,,,,,2020,PREC,Padova,Grantorto
15,0.2,0.2,,,10.8,,,,,,,,,2020,PREC,Padova,Grantorto
16,0.2,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
17,0.2,0.4,,,,,,,,,,,,2020,PREC,Padova,Grantorto
18,8.8,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
19,3.6,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
20,,0.2,,0.2,0.2,,,,,,,,,2020,PREC,Padova,Grantorto
21,,,0.2,,,,,,,,,,,2020,PREC,Padova,Grantorto
22,,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
23,0.2,0.2,,,7.6,,,,,,,,,2020,PREC,Padova,Grantorto
24,0.2,,,,0.2,,,,,,,,,2020,PREC,Padova,Grantorto
25,0.4,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
26,0.4,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
27,0.2,,,,,,,,,,,,,2020,PREC,Padova,Grantorto
28,4.0,,,26.8,,,,,,,,,,2020,PREC,Padova,Grantorto
29,0.2,,,2.4,,,,,,,,,,2020,PREC,Padova,Grantorto
30,0.2,1.8,12.2,1.8,,,,,,,,,,2020,PREC,Padova,Grantorto
31,0.2,,0.2,,,,,,,,,,,2020,PREC,Padova,Grantorto
1,,,16.6,,,,,,,,,,,2020,PREC,Padova,Legnaro
2,,,13.6,,1.2,,,,,,,,,2020,PREC,Padova,Legnaro
3,,,3.0,,0.2,,,,,,,,,2020,PREC,Padova,Legnaro
4,,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
5,,,8.0,,,,,,,,,,,2020,PREC,Padova,Legnaro
6,,,13.6,,,,,,,,,,,2020,PREC,Padova,Legnaro
7,,,1.6,,,,,,,,,,,2020,PREC,Padova,Legnaro
8,,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
9,,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
10,,1.0,,,,,,,,,,,,2020,PREC,Padova,Legnaro
11,,,,,13.4,,,,,,,,,2020,PREC,Padova,Legnaro
12,,,,,0.2,,,,,,,,,2020,PREC,Padova,Legnaro
13,,0.6,,,,,,,,,,,,2020,PREC,Padova,Legnaro
14,,3.2,,,,,,,,,,,,2020,PREC,Padova,Legnaro
15,,,,,1.2,,,,,,,,,2020,PREC,Padova,Legnaro
16,,,,,1.8,,,,,,,,,2020,PREC,Padova,Legnaro
17,,,,,0.2,,,,,,,,,2020,PREC,Padova,Legnaro
18,13.8,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
19,,,,,3.6,,,,,,,,,2020,PREC,Padova,Legnaro
20,,,,2.6,,,,,,,,,,2020,PREC,Padova,Legnaro
21,,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
22,,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
23,,,,,4.6,,,,,,,,,2020,PREC,Padova,Legnaro
24,,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
25,0.4,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
26,,,,,1.0,,,,,,,,,2020,PREC,Padova,Legnaro
27,,,,0.8,,,,,,,,,,2020,PREC,Padova,Legnaro
28,0.6,,,16.0,2.4,,,,,,,,,2020,PREC,Padova,Legnaro
29,,,,4.0,0.6,,,,,,,,,2020,PREC,Padova,Legnaro
30,,3.4,1.0,,,,,,,,,,,2020,PREC,Padova,Legnaro
31,,,,,,,,,,,,,,2020,PREC,Padova,Legnaro
1,0.4,,10.4,,,,,,,,,,,2020,PREC,Padova,Masi
2,0.2,,1.4,,,,,,,,,,,2020,PREC,Padova,Masi
3,0.2,0.2,2.6,,,,,,,,,,,2020,PREC,Padova,Masi
4,0.2,0.2,0.2,,,,,,,,,,,2020,PREC,Padova,Masi
5,0.2,,6.4,,,,,,,,,,,2020,PREC,Padova,Masi
6,0.2,,9.0,,,,,,,,,,,2020,PREC,Padova,Masi
7,0.2,,,,,,,,,,,,,2020,PREC,Padova,Masi
8,0.2,,,,,,,,,,,,,2020,PREC,Padova,Masi
9,,0.4,,,,,,,,,,,,2020,PREC,Padova,Masi
10,0.2,,,,,,,,,,,,,2020,PREC,Padova,Masi
11,0.2,0.2,,,8.6,,,,,,,,,2020,PREC,Padova,Masi
12,0.2,0.2,,,2.2,,,,,,,,,2020,PREC,Padova,Masi
13,0.4,0.2,,,,,,,,,,,,2020,PREC,Padova,Masi
14,0.2,2.2,,,,,,,,,,,,2020,PREC,Padova,Masi
15,,,,1.0,,,,,,,,,,2020,PREC,Padova,Masi
16,,0.2,,,1.4,,,,,,,,,2020,PREC,Padova,Masi
17,0.2,,,,0.2,,,,,,,,,2020,PREC,Padova,Masi
18,10.8,,,,,,,,,,,,,2020,PREC,Padova,Masi
19,1.0,0.2,,2.6,2.0,,,,,,,,,2020,PREC,Padova,Masi
20,,,,3.6,0.2,,,,,,,,,2020,PREC,Padova,Masi
21,,,,0.4,,,,,,,,,,2020,PREC,Padova,Masi
22,,,,,,,,,,,,,,2020,PREC,Padova,Masi
23,0.2,,,,,,,,,,,,,2020,PREC,Padova,Masi
24,0.2,,,,,,,,,,,,,2020,PREC,Padova,Masi
25,3.4,,,,,,,,,,,,,2020,PREC,Padova,Masi
26,,,1.8,,,,,,,,,,,2020,PREC,Padova,Masi
27,0.2,,,1.8,,,,,,,,,,2020,PREC,Padova,Masi
28,0.2,,,,6.2,,,,,,,,,2020,PREC,Padova,Masi
29,,,,1.2,2.2,,,,,,,,,2020,PREC,Padova,Masi
30,0.2,6.6,0.2,0.4,,,,,,,,,,2020,PREC,Padova,Masi
31,,0.4,,,,,,,,,,,,2020,PREC,Padova,Masi
1,0.4,,12.0,,0.2,,,,,,,,,2020,PREC,Padova,Montagnana
2,0.2,,5.6,,,,,,,,,,,2020,PREC,Padova,Montagnana
3,0.2,0.2,2.2,,,,,,,,,,,2020,PREC,Padova,Montagnana
4,0.4,0.2,,,,,,,,,,,,2020,PREC,Padova,Montagnana
5,,,6.4,,,,,,,,,,,2020,PREC,Padova,Montagnana
6,0.2,,7.2,,,,,,,,,,,2020,PREC,Padova,Montagnana
7,0.2,,1.2,,,,,,,,,,,2020,PREC,Padova,Montagnana
8,0.2,,,,,,,,,,,,,2020,PREC,Padova,Montagnana
9,0.2,0.2,,,,,,,,,,,,2020,PREC,Padova,Montagnana
10,0.2,1.0,,,,,,,,,,,,2020,PREC,Padova,Montagnana
11,,,,,6.8,,,,,,,,,2020,PREC,Padova,Montagnana
12,,0.4,,,0.4,,,,,,,,,2020,PREC,Padova,Montagnana
13,0.4,0.6,,,,,,,,,,,,2020,PREC,Padova,Montagnana
14,0.4,4.0,0.2,0.2,,,,,,,,,,2020,PREC,Padova,Montagnana
15,,,,,,,,,,,,,,2020,PREC,Padova,Montagnana
16,,0.2,,,1.8,,,,,,,,,2020,PREC,Padova,Montagnana
17,0.2,,,,0.2,,,,,,,,,2020,PREC,Padova,Montagnana
18,14.0,,,,,,,,,,,,,2020,PREC,Padova,Montagnana
19,1.4,0.2,,,0.8,,,,,,,,,2020,PREC,Padova,Montagnana
20,,0.2,,3.0,0.8,,,,,,,,,2020,PREC,Padova,Montagnana
21,,,,,0.2,,,,,,,,,2020,PREC,Padova,Montagnana
22,,,0.2,,,,,,,,,,,2020,PREC,Padova,Montagnana
23,0.2,,,,,,,,,,,,,2020,PREC,Padova,Montagnana
24,0.2,,,,,,,,,,,,,2020,PREC,Padova,Montagnana
25,2.0,,,,,,,,,,,,,2020,PREC,Padova,Montagnana
26,0.2,0.2,0.4,,,,,,,,,,,2020,PREC,Padova,Montagnana
27,0.2,,,1.2,,,,,,,,,,2020,PREC,Padova,Montagnana
28,,,,20.4,3.0,,,,,,,,,2020,PREC,Padova,Montagnana
29,0.4,,,1.4,12.2,,,,,,,,,2020,PREC,Padova,Montagnana
30,0.2,7.2,5.4,,,,,,,,,,,2020,PREC,Padova,Montagnana
31,,0.6,,,,,,,,,,,,2020,PREC,Padova,Montagnana
1,0.4,,12.8,,0.2,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
2,0.2,,4.4,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
3,0.2,0.2,5.8,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
4,0.4,0.2,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
5,0.2,,6.4,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
6,,,11.6,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
7,0.2,,0.2,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
8,0.2,,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
9,0.2,0.2,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
10,0.4,0.6,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
11,0.2,,,,13.2,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
12,,0.4,,,0.2,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
13,0.2,0.6,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
14,0.4,4.0,2.8,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
15,,0.2,,,1.0,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
16,,0.2,,,1.2,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
17,0.2,,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
18,13.6,,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
19,0.4,0.4,,,0.8,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
20,,,,2.8,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
21,,,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
22,,,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
23,0.2,,,,1.2,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
24,0.2,,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
25,2.2,,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
26,0.2,0.2,0.8,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
27,0.4,,,1.8,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
28,,,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
29,0.2,,,0.6,2.6,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
30,0.2,7.8,0.2,2.6,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
31,0.2,0.2,,,,,,,,,,,,2020,PREC,Padova,Ospedaletto Euganeo
1,0.2,,15.2,,0.2,,,,,,,,,2020,PREC,Padova,Padova
2,0.2,,15.4,,9.2,,,,,,,,,2020,PREC,Padova,Padova
